p1_pred,p2_pred,p3_pred,p4_pred,p5_pred,p1,p2,p3,p4,p5,init_index,j1,j2,j3,j4,j5,polarity_j,polarity_p,price,n_revs_sampled,cat_Arts_&_Photography,cat_Biographies_&_Memoirs,cat_Business_&_Money,cat_Christian_Books_&_Bibles,cat_Comics_&_Graphic_Novels,cat_Computers_&_Technology,"cat_Cookbooks,_Food_&_Wine","cat_Crafts,_Hobbies_&_Home",cat_Education_&_Teaching,cat_Engineering_&_Transportation,"cat_Health,_Fitness_&_Dieting",cat_History,cat_Humor_&_Entertainment,"cat_Lesbian,_Gay,_Bisexual_&_Transgender_Books",cat_Literature_&_Fiction,cat_Medical_Books,"cat_Mystery,_Thriller_&_Suspense",cat_Parenting_&_Relationships,cat_Politics_&_Social_Sciences,cat_Reference,cat_Religion_&_Spirituality,cat_Romance,cat_Science_&_Math,cat_Science_Fiction_&_Fantasy,cat_Self-Help,cat_Sports_&_Outdoors,cat_Teen_&_Young_Adult,cat_Travel,subcat_Accounting,subcat_Action_&_Adventure,subcat_Alternative_Medicine,subcat_Americas,subcat_Ancient_Civilizations,subcat_Anthologies,subcat_Arts_&_Literature,subcat_Asia,subcat_Bible_Study_&_Reference,subcat_Bibles,subcat_Biological_Sciences,subcat_British_&_Irish,subcat_Christian_Living,subcat_Classics,subcat_Contemporary,subcat_Cooking_Methods,subcat_Crafts_&_Hobbies,subcat_Creativity,subcat_Death_&_Grief,subcat_Decorative_Arts_&_Design,subcat_Diets_&_Weight_Loss,subcat_Diseases_&_Physical_Ailments,subcat_Dramas_&_Plays,subcat_Economics,subcat_Education_&_Reference,subcat_Engineering,subcat_Entertaining_&_Holidays,subcat_Erotica,subcat_Essays_&_Correspondence,subcat_Europe,subcat_Family_Relationships,subcat_Fantasy,subcat_Genre_Fiction,subcat_Gothic,subcat_Graphic_Design,subcat_Graphic_Novels,subcat_Happiness,subcat_Hardware_&_DIY,subcat_Historical,subcat_History_&_Criticism,subcat_Home_Improvement_&_Design,subcat_Humor,subcat_Humor_&_Satire,subcat_Individual_Artists,subcat_Individual_Sports,subcat_Investing,subcat_Job_Hunting_&_Careers,subcat_LGBT,subcat_Leaders_&_Notable_People,subcat_Literary,subcat_Literature_&_Fiction,subcat_Management_&_Leadership,subcat_Manga,subcat_Mathematics,subcat_Medicine,subcat_Memoirs,subcat_Military,subcat_Motivational,subcat_Music,subcat_Mystery,subcat_Mythology_&_Folk_Tales,subcat_New_Adult_&_College,"subcat_Other_Religions,_Practices_&_Sacred_Texts",subcat_Paranormal,subcat_Performing_Arts,subcat_Personal_Finance,subcat_Personal_Transformation,subcat_Pets_&_Animal_Care,subcat_Poetry,subcat_Politics_&_Government,subcat_Pop_Culture,subcat_Professionals_&_Academics,subcat_Psychology_&_Counseling,subcat_Radio,subcat_Regency,subcat_Regional_U.S.,subcat_Relationships,subcat_Romance,subcat_Romantic_Comedy,subcat_Romantic_Suspense,subcat_Schools_&_Teaching,subcat_Science_Fiction,subcat_Science_Fiction_&_Fantasy,subcat_Short_Stories_&_Anthologies,subcat_Social_Sciences,subcat_Sociology,subcat_South_America,subcat_Special_Diet,subcat_Specific_Groups,subcat_Theology,subcat_Thrillers_&_Suspense,subcat_Time_Travel,subcat_Transportation,subcat_Travelers_&_Explorers,subcat_True_Crime,subcat_United_States,subcat_Water_Sports,subcat_Western,subcat_World,subcat_World_Literature,subcat_Worship_&_Devotion,"subcat_Writing,_Research_&_Publishing_Guides",polarity_p_pred
2.2947043689449135e-16,0.0,3.263729347544042e-12,2.8826629971945295e-10,1.0,0.0,0.0,0.072289156626506,0.168674698795181,0.759036144578313,2392,0.036144578313253,0.0,0.0481927710843374,0.144578313253012,0.771084337349398,0.807228915662651,0.759036144578313,0.01671793500066872,0.0013969267611255243,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000002
9.350018081012799e-15,1.2170708234629513e-12,5.027868052454032e-11,2.784286801116309e-09,1.0,0.0164835164835165,0.043956043956044,0.0824175824175824,0.230769230769231,0.626373626373626,2403,0.0934065934065934,0.043956043956044,0.126373626373626,0.236263736263736,0.5,0.5934065934065934,0.6428571428571426,0.016132807275645315,0.007982438635002993,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000093
8.81672952555328e-15,1.1583992228988982e-12,4.815227036547576e-11,2.688353761826079e-09,1.0,0.0181159420289855,0.0543478260869565,0.105072463768116,0.239130434782609,0.583333333333333,2411,0.036231884057971,0.0253623188405797,0.0652173913043478,0.347826086956522,0.52536231884058,0.561594202898551,0.6014492753623185,0.016968704025678752,0.014235348899088673,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000089
2.8054787886664127e-15,4.4000087319299996e-13,2.0892896787638726e-11,1.3362747575129674e-09,1.0,0.0207792207792208,0.0155844155844156,0.116883116883117,0.32987012987013,0.516883116883117,2430,0.0493506493506494,0.025974025974026,0.106493506493506,0.311688311688312,0.506493506493506,0.5558441558441554,0.5376623376623378,0.01671793500066872,0.021486063992549726,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000029
1.1716454070370653e-15,2.089259754783912e-13,1.0972550992804919e-11,7.825271541861412e-10,1.0,0.0081967213114754,0.0081967213114754,0.0491803278688525,0.262295081967213,0.672131147540984,2431,0.0327868852459016,0.0163934426229508,0.0245901639344262,0.319672131147541,0.60655737704918,0.6393442622950816,0.6803278688524594,0.018640497525745623,0.003991219317501497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1.000000000000001
7.669492855199005e-15,1.0301561036499263e-12,4.3290634965664765e-11,2.4782718099913836e-09,1.0,0.0393700787401575,0.0354330708661417,0.145669291338583,0.354330708661417,0.425196850393701,2432,0.0236220472440945,0.047244094488189,0.0748031496062992,0.358267716535433,0.496062992125984,0.5196850393700785,0.4645669291338585,0.015296910525611876,0.01277190181600479,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0000000000000078
2.727557474991411e-15,0.0,2.0267903674819898e-11,1.3085880157248653e-09,1.0,0.0060975609756097,0.0060975609756097,0.0548780487804878,0.268292682926829,0.664634146341463,2433,0.0853658536585366,0.0,0.0609756097560976,0.23780487804878,0.615853658536585,0.7012195121951217,0.6707317073170727,0.015296910525611876,0.006785072839752546,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000027
3.0298493460646043e-15,4.655124484671813e-13,2.1879912812106106e-11,1.3945611332388808e-09,1.0,0.0104166666666667,0.0208333333333333,0.0833333333333333,0.244791666666667,0.640625,2458,0.0260416666666667,0.0364583333333333,0.0833333333333333,0.192708333333333,0.661458333333333,0.6874999999999998,0.6510416666666667,0.010281530025411262,0.008647641854586576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.000000000000003
0.0,1.0071254268918806e-13,5.794194984920509e-12,4.65265520555036e-10,1.0,0.0,0.0133333333333333,0.0533333333333333,0.266666666666667,0.666666666666667,2464,0.0,0.0266666666666667,0.0,0.173333333333333,0.8,0.8,0.666666666666667,0.015296910525611876,0.005853788332335528,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
1.2100237498991525e-14,1.51670429687778e-12,6.077759823197582e-11,3.26075366707812e-09,1.0,0.0552995391705069,0.032258064516129,0.184331797235023,0.350230414746544,0.377880184331797,2501,0.0368663594470046,0.0460829493087558,0.161290322580645,0.244239631336406,0.511520737327189,0.5483870967741935,0.4331797235023039,0.025327671526013108,0.010310649903545535,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.000000000000012
0.0,3.161033446715672e-13,1.56256292627166e-11,1.0573666386903824e-09,1.0,0.0,0.0,0.0568720379146919,0.104265402843602,0.838862559241706,2511,0.0,0.0094786729857819,0.028436018957346,0.104265402843602,0.85781990521327,0.85781990521327,0.838862559241706,0.020312291025812494,0.009911527971795384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
2.8318975345330375e-15,4.4409598611364065e-13,2.0965630273539482e-11,1.3362365658409203e-09,1.0,0.008695652173913,0.008695652173913,0.0260869565217391,0.0521739130434783,0.904347826086957,2531,0.008695652173913,0.104347826086957,0.0173913043478261,0.217391304347826,0.652173913043478,0.660869565217391,0.91304347826087,0.021984084525879365,0.0035255770637929893,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000029
0.0,0.0,1.587470155328674e-10,7.213534214400852e-09,1.0,0.0,0.0122448979591837,0.0693877551020408,0.33469387755102,0.583673469387755,2554,0.0,0.0,0.0693877551020408,0.428571428571429,0.502040816326531,0.502040816326531,0.583673469387755,0.017838036645713522,0.012173218918379566,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
0.0,0.0,1.9658231639740897e-11,1.2799068471736064e-09,1.0,0.0,0.0,0.0,0.0470588235294118,0.952941176470588,2565,0.0,0.0,0.0117647058823529,0.164705882352941,0.823529411764706,0.823529411764706,0.952941176470588,0.020312291025812494,0.0015299674050422412,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
0.0,0.0,1.272403710173009e-11,8.913112470310125e-10,1.0,0.0,0.0,0.0,0.0273972602739726,0.972602739726027,2574,0.0,0.0,0.0273972602739726,0.0821917808219178,0.89041095890411,0.89041095890411,0.972602739726027,0.020312291025812494,0.0007317235415419416,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
0.0,1.468854660298391e-12,5.913212974828497e-11,3.171324314266144e-09,1.0,0.0253164556962025,0.0,0.0759493670886076,0.379746835443038,0.518987341772152,2586,0.0,0.0379746835443038,0.0886075949367089,0.20253164556962,0.670886075949367,0.670886075949367,0.5443037974683544,0.023655878025946236,0.0011308454732920914,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
0.0,0.0,3.1493360436868345e-12,2.7645208344750927e-10,1.0,0.0,0.0088495575221238,0.0265486725663717,0.0707964601769911,0.893805309734513,2607,0.0,0.0,0.0176991150442478,0.0707964601769911,0.911504424778761,0.911504424778761,0.893805309734513,0.02699946502607998,0.0033925364198762725,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
7.889589284345352e-15,0.0,4.475863429886928e-11,2.4990147728942702e-09,1.0,0.0165745856353591,0.0110497237569061,0.0662983425414365,0.143646408839779,0.762430939226519,2613,0.0220994475138122,0.0,0.0,0.0607734806629834,0.917127071823204,0.9392265193370162,0.7790055248618781,0.025260799786010434,0.007915918313044636,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.000000000000008
5.165734719761981e-16,1.0401975233855637e-13,5.937554267698708e-12,4.743262449480312e-10,1.0,0.0043668122270742,0.0174672489082969,0.0436681222707424,0.165938864628821,0.768558951965066,2614,0.0043668122270742,0.0087336244541484,0.0611353711790393,0.231441048034935,0.694323144104803,0.6986899563318772,0.7729257641921402,0.02699946502607998,0.011108893767045835,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000004
1.431530573605972e-14,1.761859213210426e-12,6.925520573686228e-11,3.6154368387997238e-09,1.0,0.0212765957446809,0.0212765957446809,0.0797872340425532,0.308510638297872,0.569148936170213,2628,0.0638297872340425,0.0372340425531915,0.0585106382978723,0.23936170212766,0.601063829787234,0.6648936170212766,0.5904255319148939,0.008960813160358433,0.008381560566753144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000142
8.086489716231139e-15,1.075373080514086e-12,4.5163317530239055e-11,2.5471615927585844e-09,1.0,0.033596837944664,0.0968379446640316,0.122529644268775,0.268774703557312,0.478260869565217,2631,0.08300395256917,0.0553359683794466,0.118577075098814,0.233201581027668,0.509881422924901,0.592885375494071,0.511857707509881,0.020312291025812494,0.029535022949511075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.000000000000008
1.689468623187378e-15,0.0,1.428262629693533e-11,9.657429300702347e-10,1.0,0.0062111801242236,0.0372670807453416,0.077639751552795,0.198757763975155,0.680124223602484,2639,0.0217391304347826,0.0,0.046583850931677,0.105590062111801,0.826086956521739,0.8478260869565216,0.6863354037267076,0.03696335428647853,0.017295283709173152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000018
3.69794552442025e-15,5.520237045253396e-13,2.547630335858475e-11,1.5619834314861691e-09,1.0,0.0098039215686274,0.0359477124183007,0.101307189542484,0.238562091503268,0.61437908496732,2653,0.0620915032679739,0.0130718954248366,0.0163398692810458,0.186274509803922,0.722222222222222,0.7843137254901958,0.6241830065359474,0.021984084525879365,0.01623095855783942,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000038
3.237722115694182e-14,3.5359668752038553e-12,1.2643169844395175e-10,5.9693467946431156e-09,1.0,0.117647058823529,0.0220588235294118,0.0808823529411765,0.242647058823529,0.536764705882353,2660,0.0147058823529412,0.0367647058823529,0.0441176470588235,0.375,0.529411764705882,0.5441176470588233,0.654411764705882,0.02830346395613214,0.004922503824918513,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000324
1.1665174272227404e-14,1.479384323377353e-12,5.954432780175267e-11,3.1880933448746873e-09,1.0,0.0240963855421687,0.132530120481928,0.132530120481928,0.216867469879518,0.493975903614458,2661,0.072289156626506,0.0120481927710843,0.108433734939759,0.192771084337349,0.614457831325301,0.686746987951807,0.5180722891566267,0.02492644108599706,0.0013969267611255243,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000118
0.0,0.0,7.32316551149692e-12,5.575258033019281e-10,1.0,0.0,0.0,0.054421768707483,0.149659863945578,0.795918367346939,2672,0.0,0.0,0.0136054421768707,0.197278911564626,0.789115646258503,0.789115646258503,0.795918367346939,0.015296910525611876,0.005654227366460454,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
3.3076297777101527e-15,5.016684225152279e-13,2.3359515710641432e-11,1.4724951258315855e-09,1.0,0.03125,0.015625,0.09375,0.25,0.609375,2689,0.078125,0.03125,0.046875,0.234375,0.609375,0.6875,0.640625,0.013625117025545004,0.0001330406439167169,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000000033
9.875917358209696e-13,6.503145244529662e-11,1.5722957380504e-09,4.8041890465810866e-08,1.0,0.0054719562243502,0.0068399452804377,0.165526675786594,0.291381668946648,0.53077975376197,2698,0.027359781121751,0.0095759233926128,0.0656634746922025,0.318741450068399,0.578659370725034,0.606019151846785,0.5362517099863201,0.013625117025545004,0.04450209539014169,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0000000000009877
